id,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_temp,mean_temp_difference,max_temp,max_temp_difference,min_temp,min_temp_difference,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,valence
1.2,-0.0377432585846586,-0.00119517679019471,0,0,0,0,30.696,0.0701132075471698,30.71,0.359999999999999,30.69,-0.300000000000001,0.030529236663104,0.0124393299505126,0.0462250730317554,0.122116946652416,-2.19706484733855,99.8717104882862,neutral
1.31,-0.0302835786169429,0.0023115195214442,0,0,0,0,30.68,0.0861132075471716,30.69,0.379999999999999,30.67,-0.280000000000001,0.0101590103639289,0.00148389431458108,0.0159119696517666,0.121908124367146,2.21093515266145,100.151101599397,neutral
1.36,-0.0292744294779569,-0.00130312086804327,0,0,0,0,30.682,0.0841132075471691,30.69,0.379999999999999,30.67,-0.280000000000001,0.00988188287113701,0.00434121903821978,0.0159119696517666,0.0988188287113701,2.84593515266144,100.138240488286,negative
1.38,-0.0293035900849435,0.00144217451099692,0.000588842669785645,0.000588842669785645,0.000588842669785645,0.000588842669785645,30.686,0.0801132075471713,30.69,0.379999999999999,30.67,-0.280000000000001,0.00744158353358113,0.00434121903821978,0.0119159585902422,0.0818574188693925,3.63693515266144,100.21124382162,positive
1.4,-0.0276779761239661,-0.000309998041234617,0,0,0,0,30.676,0.0901132075471693,30.69,0.379999999999999,30.67,-0.280000000000001,0.00962161170819171,-9.32923521798881e-05,0.0171001640912995,0.0962161170819171,3.63793515266144,100.253316043842,positive
1.43,-0.0268886776153804,-0.00195347356628978,0,0,0,0,30.682,0.0841132075471691,30.69,0.379999999999999,30.67,-0.280000000000001,0.0114337368209512,-0.000942002666131979,0.049598696529715,0.125771105030464,3.21393515266145,100.283729377175,positive
1.49,-0.0262525014294449,0.00150102473163188,0,0,0,0,30.686,0.0801132075471713,30.71,0.359999999999999,30.67,-0.280000000000001,0.013291304534903,-0.000942002666131979,0.049598696529715,0.172786958953739,3.27293515266145,100.285532710508,neutral
1.51,-0.0260502027250626,0.00126574217340103,0.000698220424659036,0.000698220424659036,0.000698220424659036,0.000698220424659036,30.684,0.0821132075471702,30.71,0.359999999999999,30.67,-0.280000000000001,0.0139604411143875,0.00246698376157558,0.049598696529715,0.195446175601425,3.24893515266145,100.277012710508,positive
1.57,-0.0261207772361827,-0.000705791795241086,9.02152726954256e-05,9.02152726954256e-05,9.02152726954256e-05,9.02152726954256e-05,30.674,0.0921132075471718,30.69,0.379999999999999,30.65,-0.259999999999998,0.00907530496205612,0.00422805766302617,0.0144762347039977,0.127054269468786,2.93493515266144,100.286350488286,negative
